Frequency,Speech Rate,Pitch Variability,ZCR,RMS Energy,Temporal Centroid,Spectral Centroid,Spectral Bandwidth,Spectral Contrast,Spectral Flatness,MFCCs,Chroma Vector,HNR,Tonal Centroid,Outcome
1995.14,2214.5,599.87,0.097,0.131,1.28,1811.69,1651.94,23.82,0.0006,-13.4,0.3801,-18.866,-0.019,1
2016.55,2040,1134.2,0.091,0.1934,0.77,1684.06,1516.39,24.77,0.0001,-2.07,0.3776,-15.149,0.0061,1
1512.45,1891,930.22,0.084,0.1162,0.777,1490.17,1333.29,26.6,0.0002,-13.42,0.2827,-21.171,0.036,1
1661.73,1883,549.63,0.084,0.1167,0.724,1666.88,1758.81,23.27,0.0004,-8.31,0.4827,-16.324,0.0104,1
1701.02,1998,1068.09,0.089,0.1888,0.593,1684,1342.92,24.43,0.0003,-2.91,0.3273,-17.253,0.0097,1
2320.77,3283.5,730.9,0.147,0.0715,0.673,2352.75,1862.09,22.41,0.0007,-12.23,0.5633,-20.073,0.0032,1
1879.23,2888.5,937.14,0.129,0.0676,0.764,1913.96,1129.87,22.95,0.0007,-24.13,0.4362,-22.252,-0.018,1
1843.06,2145,674.57,0.094,0.1558,0.948,1802.31,1529.33,25.06,0.0009,-2.15,0.389,-16.187,-0.023,1
1754.75,1497,383.84,0.067,0.1364,0.916,1725.57,1739.91,26.01,0.0006,-2.5,0.3381,-15.969,-0.0527,1
2232.22,2903,723.81,0.129,0.1579,1.006,2053.63,1681.12,25.06,0.0002,-2.03,0.3507,-18.39,-0.0097,1
1071.75,1539.5,159.62,0.069,0.1612,0.586,1225.48,1201.68,23.28,0.0003,-14.16,0.3173,-18.693,0.0021,1
2441.82,3447,1422.16,0.155,0.1782,0.82,2186.36,1613.47,23.4,0.0002,-2.15,0.4268,-17.614,0.0087,1
2838.55,2904.5,581.89,0.13,0.1284,0.92,2093.4,1483.26,26.5,0.0002,-16.93,0.2905,-21.342,0.0456,1
969.2,1216.5,286.82,0.054,0.2198,1.373,1163.28,1278.68,23.04,0.0004,-1.16,0.4198,-15.848,-0.0148,1
2358.28,2316,781.34,0.102,0.1285,0.726,1895.94,1490.23,26.19,0.0008,-23.19,0.3271,-19.497,-0.0088,1
1155.1,1003,594.96,0.045,0.1215,0.578,1058.54,1281.44,20.23,0,-1.98,0.4798,-11.863,-0.0047,1
1231.27,2202,824.18,0.099,0.1179,0.913,1510.8,1404.12,23.98,0.0007,-21.3,0.4177,-17.861,0.0381,1
2134.53,2395.5,355.68,0.106,0.1449,0.852,1903.06,1553.95,27.43,0.0012,-18.53,0.3181,-21.141,0.0441,1
2424.17,3379,1042.15,0.15,0.1269,0.838,2291.72,1625.64,27,0.0011,-23.13,0.2958,-23.31,0.0176,1
1683.86,1914.5,928.25,0.086,0.0571,1.137,1761.42,1682.96,21.3,0.0002,-8.04,0.4608,-15.378,-0.0092,1
1708.15,1708.5,633.95,0.076,0.1357,0.626,1786.18,1735.47,23.4,0.0002,-3.56,0.3932,-14.672,-0.0078,1
2161.06,2688,679.17,0.12,0.1153,0.639,2063.13,1690.21,26.39,0.0002,-21.3,0.3388,-24.562,-0.0102,1
2431.6,3288.5,968.16,0.145,0.0938,0.689,2425.56,1720.9,26.72,0.0009,-22.13,0.3417,-22.429,-0.0109,1
2659.95,3614,184.61,0.162,0.1701,0.697,2280.14,1558.12,26.24,0.0001,-20.52,0.2669,-22.118,-0.0284,1
2642.29,3137,913.82,0.139,0.0684,0.783,2636.75,1953.66,25.94,0.0017,-10.92,0.4287,-19.783,-0.015,1
1754.93,2239.5,798.1,0.1,0.179,0.679,1831.24,1649.04,27.34,0.0003,-12.82,0.3451,-17.932,-0.0309,1
1533.68,2215,417.48,0.099,0.1439,0.699,1626.03,1458.04,27.16,0.0003,-17.71,0.3098,-20.345,0.011,1
1342.66,1808.5,572.27,0.081,0.2062,0.851,1435.05,1366.94,24.58,0.0002,-4.51,0.3095,-19.145,0.0295,1
1458,1940,367.14,0.086,0.1492,0.963,1500.1,1496.22,25.22,0.0008,-8.46,0.3797,-17.519,-0.014,1
2290.83,3694.5,456.46,0.164,0.1645,0.776,2437.85,1664.36,27.59,0.0005,-20.33,0.2711,-23.331,-0.0042,1
1898.82,1937.5,937.19,0.087,0.1867,0.873,1720.93,1630.67,24.2,0.0001,-1.83,0.3834,-16.306,-0.0294,1
2092.3,3139,814.22,0.14,0.1149,0.887,2133.29,1677.04,25.6,0.0008,-22.2,0.3059,-20.767,-0.0033,1
1183.21,1071.5,161.13,0.048,0.1231,0.597,1157.77,1539.12,22.8,0.0001,1.38,0.4449,-10.101,-0.0049,1
1707.3,2117,1179.84,0.095,0.218,0.96,1705.76,1537.9,25.4,0.0001,-3.67,0.342,-15.544,-0.001,1
1291.28,1930,480.03,0.085,0.1556,0.72,1414.36,1251.42,24.17,0.0009,-15.55,0.3112,-21.53,0.0054,1
1691.25,2464,250.02,0.11,0.1329,0.832,1813.93,1553.31,25.39,0.0003,-8.77,0.411,-17.021,0.0052,1
1144.71,1005,539.01,0.045,0.1899,0.895,1081.59,1353.93,22.43,0.0001,-3.35,0.4539,-11.13,0.0005,1
1530.93,2108.5,478.41,0.094,0.1828,1.146,1625.99,1384.62,24.94,0.0001,-7.1,0.3514,-18.835,-0.0117,1
2164.18,2805,994.75,0.126,0.1616,1.049,2049.57,1611.01,27.6,0.0001,-10.75,0.3484,-21.993,-0.0135,1
1535.97,2138,1170.2,0.095,0.1386,0.767,1595.04,1347.8,23.5,0.0005,-4.56,0.3741,-17.168,-0.0288,1
2037.71,2817.5,1215.4,0.126,0.1624,0.682,2012.63,1628.52,23.97,0.0002,-6.6,0.4127,-16.102,-0.0308,1
1214.9,1101,253.85,0.049,0.1635,1.225,1375.75,1606.83,23.9,0.0001,-2.06,0.3365,-15.318,-0.0061,1
1414.43,1483.5,1103.53,0.067,0.1727,0.808,1501.26,1544.71,23.26,0.0003,-8.41,0.4047,-14.698,-0.0048,1
2432.78,3865,364.95,0.171,0.1571,0.916,2464.19,1589.71,27.26,0.0002,-26.39,0.2551,-25.912,0.0148,1
2061.82,2825,833.28,0.125,0.144,0.78,1882.34,1527.25,27.79,0.0009,-20.96,0.2808,-20.853,0.0145,1
1495.48,1954.5,410.29,0.088,0.1591,0.875,1589.91,1359.24,24.63,0.0002,-8.37,0.3342,-16.698,0.0083,1
1938.75,2170,767.37,0.097,0.1391,1.214,1716.11,1548.37,25.66,0.0005,-9.75,0.3224,-18.556,0.0033,1
1939.28,2284.5,1136.86,0.101,0.3143,0.739,1677.77,1236.65,28.38,0.0003,-9.22,0.2385,-28.906,0.0375,1
2245.68,2689,495.35,0.12,0.1488,1.273,2041.4,1696.53,26.66,0.0004,-23.68,0.2988,-21.908,0.0437,1
2614.7,3359.5,218.33,0.15,0.1237,0.776,2299.24,1575.65,28.01,0.0002,-18.78,0.2702,-22.418,-0.0046,1
2404.2,3340,560.91,0.15,0.166,0.96,2284.21,1573.59,26.24,0.0003,-19.54,0.318,-23.712,0.0008,1
1829.2,2387.5,528.24,0.107,0.1581,0.706,1988.87,1545.15,26.88,0.0001,-18.19,0.3038,-21.034,0.005,1
2607.86,3025.5,811.98,0.135,0.1413,0.662,2113.35,1516.77,26.28,0.0003,-19.78,0.3109,-23.334,0.0022,1
2363.5,2422.5,1013.66,0.108,0.1475,0.942,2119.29,1750.53,25.42,0.0019,-14.22,0.3861,-21.36,0.011,1
3001.73,4167,405.91,0.187,0.1715,1.099,2538.98,1595.06,27.1,0.0002,-18.48,0.2669,-22.403,-0.0196,1
2095.91,1469,846.56,0.066,0.0989,1.05,1678.82,1599.71,23.05,0,-2.23,0.4813,-19.429,-0.0341,1
1966.79,3480.5,1096.17,0.156,0.1165,0.483,2217.34,1513.56,25.73,0.0006,-24.96,0.3436,-22.171,-0.0062,1
2134.91,2993.5,657.73,0.134,0.1753,0.517,2137.41,1714.24,26.31,0.0001,-21.34,0.2913,-22.264,0.011,1
2211.8,3291.5,467.27,0.146,0.1321,0.651,2283.27,1642.29,26.22,0.0015,-23.25,0.2892,-23.387,0.0047,1
2171.02,2961.5,510.36,0.133,0.0918,0.694,2095.39,1613.25,26.98,0.0003,-15.49,0.3204,-18.494,0.0091,1
1664.27,1836.5,311.91,0.082,0.1025,0.682,1679.15,1480.23,26.62,0.0001,-20.33,0.306,-21.095,0.0016,1
1257.1,1170,429.72,0.052,0.2733,0.833,1256.37,1490,28.41,0,-9.61,0.2278,-26.931,0.0015,1
1181.87,2018,1036.89,0.089,0.0961,0.624,1373.35,1161.49,22.69,0.0002,-11.65,0.4821,-17.009,-0.0315,1
1084.31,1436.5,322.24,0.064,0.1648,0.924,1192.35,1247.86,25.21,0.0001,-10.08,0.3719,-17.985,-0.0001,1
1377.87,1097,296.75,0.048,0.183,0.914,1372.04,1593.54,26.75,0.002,-5.27,0.3071,-15.107,-0.0181,1
1711.14,3290.5,791.37,0.147,0.108,0.464,2025.41,1477.39,22.28,0.0012,-12.2,0.4753,-19.709,-0.0041,1
1889.81,2533.5,127.08,0.113,0.1357,0.644,1861.57,1561.38,26.41,0.0004,-19.66,0.3131,-21.207,-0.007,1
3063.98,4167.5,429.76,0.185,0.1403,0.627,2542.01,1706.45,25.96,0.0004,-19.88,0.339,-21.05,0.0055,1
1651.6,3016.5,463.81,0.135,0.1259,0.58,1931.15,1614.45,23.17,0.0004,-11.29,0.4419,-17.218,0.0208,1
1287.94,1182,248.73,0.053,0.1176,0.681,1280.88,1215.18,24.6,0.0002,-10.73,0.4216,-17.445,0.0237,1
1587.46,1745.5,192.35,0.078,0.1791,0.873,1555.89,1515.9,26.57,0.0002,-5.88,0.3082,-18.05,0.0313,1
2548.25,3845.5,815.62,0.172,0.101,0.873,2520.37,1773.36,23.77,0.0004,-5.7,0.4348,-20.871,0.0049,1
1289.78,1636,434.63,0.072,0.2015,0.76,1361.49,1382.34,27.36,0.0006,-11.83,0.2771,-14.98,0.0286,1
2316.51,2711.5,604.14,0.12,0.1319,1.201,2085.42,1706.19,25.91,0.0007,-21.26,0.3184,-20.396,-0.0067,1
1396.99,1369,488.52,0.061,0.2165,0.881,1498.23,1621.24,26.15,0.0002,-6.27,0.3273,-14.608,-0.0353,1
2773.69,3548.5,414.76,0.159,0.1206,0.755,2582.77,1772.47,27.92,0.0002,-22.57,0.278,-19.188,-0.0167,1
2252.49,2339.5,827.33,0.105,0.1365,0.827,2148.64,1876.23,24.84,0.0003,-4.78,0.3733,-21.638,0.0301,1
1065.24,1136,19.67,0.05,0.2533,0.985,1155.14,1392.79,27.8,0.0001,-10.16,0.2526,-26.657,-0.0305,1
2372.79,2181.5,648.46,0.098,0.1631,1.029,2072.44,1739.16,28.13,0.0001,-20.69,0.2401,-21.022,-0.0326,1
943.15,405,154.59,0.018,0.1538,0.882,935.6,1537.52,25.06,0,-3.9,0.4423,-14.72,-0.0167,1
2618.23,3850.5,582.6,0.172,0.1064,0.934,2416.47,1709.13,26.07,0.0003,-17.92,0.2946,-18.859,0.0133,1
1307.97,247,77.29,0.01,0.0947,1.217,898.42,1693.82,23.09,0.0006,-9.36,0.7085,-17.991,0.0482,1
842.4,912.5,73.24,0.041,0.1768,0.678,1007.07,1387.39,24.15,0.0001,-2.85,0.4134,-9.692,-0.0206,1
1253.71,1197,309.5,0.053,0.1173,1.512,1390.24,1629.22,21.79,0.0001,-7.77,0.5568,-13.124,0.0002,1
1878.49,2391,1209.47,0.107,0.1298,0.752,1813.31,1317.28,26.15,0.0006,-13.14,0.3062,-18.643,0.0055,1
967.1,1161.5,409.76,0.052,0.1468,0.567,1130.67,1506.78,22.53,0.0002,-8.41,0.4665,-11.301,-0.0014,1
937.44,1094.5,179.86,0.049,0.1972,0.919,972.54,1110.16,26.11,0.0001,-5.74,0.3297,-16.245,-0.0304,1
1591.08,1431.5,1008.07,0.064,0.1132,0.877,1512.41,1571.01,23.29,0.0002,-1.34,0.4545,-17.094,0.008,1
2291.63,3194,338.18,0.142,0.1491,0.539,2351.73,1676.96,27.9,0.0002,-19.37,0.2862,-21.669,0.0049,1
1615.8,2419.5,475.16,0.108,0.1548,0.745,1876.32,1735.08,24.16,0.0003,-12.45,0.3183,-17.664,0.0234,1
1756.53,2328.5,612.75,0.104,0.1482,0.654,1789.85,1539.49,25.66,0.0003,-20.36,0.3301,-23.013,0.0091,1
1869.74,2412.5,893.64,0.108,0.1659,0.717,1821.44,1539.45,27.31,0.0006,-17.75,0.2882,-19.119,0.0415,1
1592.6,1756,1157.8,0.078,0.1423,0.793,1482.91,1459.99,23.02,0.0013,-3.25,0.3871,-13.788,0.0395,1
1455.47,1486,682.63,0.066,0.1258,0.978,1398.52,1227.94,23.51,0.0001,-3.61,0.3978,-18.159,-0.0005,1
1196.03,1377.5,336.17,0.061,0.0953,1.072,1311.79,1230.8,23.75,0.0002,-13.09,0.4026,-19.29,-0.0024,1
1827.38,2146,841.41,0.096,0.1447,0.858,1715.83,1471.81,26.13,0.0004,-21.26,0.3207,-21.309,0.0208,1
2608.33,2641,1298.04,0.117,0.1637,0.8,2014.8,1569.87,24.55,0.0005,-4.11,0.3938,-18.187,-0.0159,1
2535.86,4344.5,1236.35,0.192,0.1325,0.613,2596.05,1628.76,25.79,0.0007,-20.15,0.3281,-21.793,-0.028,1
2386.79,2910,1090.67,0.129,0.0679,0.874,2187.17,1658.27,23.5,0.0005,-8.14,0.4421,-16.944,0.0097,1
546.28,69,91.93,0.003,0.2516,0.982,527.83,1130.01,22.32,0,-1.07,0.5387,-13.06,-0.0081,1
2664.78,1206.5,1356.24,0.053,0.2221,1.253,1629.99,1899.98,23.64,0.0007,-5.45,0.6756,-26.356,0.0071,1
1527.98,2029,309.95,0.091,0.188,1.021,1591.3,1369.89,27.16,0.0002,-13.48,0.2805,-21.89,0.02,1
1520.96,1978,933.13,0.089,0.2198,0.845,1511.55,1393.09,22.93,0.0001,0.5,0.4086,-11.494,-0.0096,1
1712.99,2959,720.4,0.133,0.1423,0.942,1882.32,1496.57,25.01,0.0001,-16.56,0.429,-17.927,-0.0233,1
1653,3082.5,413.29,0.138,0.142,0.94,1938.33,1381.7,25.18,0.0005,-20.72,0.3026,-20.609,-0.0082,1
1399.89,2076,798.34,0.093,0.2203,0.671,1549.64,1400.19,26.47,0.0001,-9.64,0.2915,-25.618,-0.0152,1
1442.51,1861,119.89,0.083,0.175,1.101,1633.11,1504.76,27.75,0.0008,-27.93,0.2624,-22.519,0.0341,1
1331.31,2224.5,671.78,0.099,0.1375,0.903,1564.7,1322.14,25.94,0.0006,-23.88,0.3509,-18.253,-0.0098,1
1236.51,1801,393.83,0.08,0.1995,0.875,1414.57,1516.04,24.01,0.0003,-4.92,0.3563,-14.393,-0.0175,1
1257.64,1250.5,541.92,0.055,0.1835,0.843,1306.02,1358.53,24.64,0.0001,-2.51,0.3466,-16.869,-0.0062,1
1663.11,2170.5,852.89,0.097,0.1523,0.705,1808.72,1526.6,25.99,0.0002,-20.01,0.3021,-21.08,-0.016,1
1777.86,2122,712.35,0.095,0.1563,0.816,1720.29,1545.37,26.04,0.0002,-20.42,0.3211,-22.18,-0.0154,1
1236.31,1789,1021.05,0.08,0.1562,0.95,1512.38,1517.9,22.08,0.0002,-4.89,0.4607,-13.787,-0.0019,1
2689.07,3828.5,882.46,0.172,0.1074,1.199,2430.96,1652.38,25.98,0.0005,-22.76,0.3394,-20.906,0.0075,1
502.15,402,133.3,0.018,0.1907,1.126,451.9,766.02,22.79,0,-2.6,0.4753,-14.42,-0.0084,1
2491.91,2986,805.06,0.133,0.1141,1.093,2412.44,1995.86,22.94,0.0007,-2.88,0.5421,-19.494,-0.0052,1
845.51,653.5,464.92,0.029,0.1754,0.856,934.05,1321.1,23.26,0,-2.58,0.3626,-9.944,0.0048,1
3266.6,5549.5,819.3,0.247,0.1665,0.613,2977.01,1684.78,26.27,0.0003,-19.16,0.2958,-19.951,-0.0006,1
1090.13,548.5,144.88,0.024,0.1765,1.276,1133.35,1448.13,25.03,0.0001,-9.19,0.4726,-14.497,-0.0473,1
2056.73,2251,781.8,0.101,0.0819,0.784,2218.66,1975.25,23.49,0.0005,-9.5,0.4187,-19.022,-0.0456,1
1166.65,2437.5,125.09,0.108,0.1917,0.823,1414.82,1389.42,23.93,0.0004,-11.96,0.3444,-18.007,0.0174,1
1299.61,2107.5,426.9,0.094,0.0699,0.581,1600.55,1567.84,22.12,0.0015,-17.17,0.4524,-17.298,-0.008,1
1275.62,1943.5,405.88,0.087,0.0841,0.971,1436.86,1381.74,23.52,0.0005,-19.13,0.362,-18.222,0.0026,1
2302.63,2748,996.09,0.122,0.1036,1.096,2222.88,1715.21,24.68,0.0006,-10.07,0.3804,-21.282,0.003,1
2193.57,3185.5,809.66,0.143,0.2457,0.882,2164.97,1555.09,25.78,0.0001,-6.92,0.2859,-26.245,-0.0321,1
1711.04,2196,551.98,0.098,0.1151,0.704,1627.96,1363.21,25.55,0.0009,-18.02,0.2694,-22.828,0.0057,1
3837.51,5791,1291.96,0.259,0.0914,1.174,3177.2,1699.18,23.24,0.0012,-16.35,0.4968,-25.458,0.0124,1
799.91,345,148.8,0.015,0.1919,1.034,660.56,1164.73,25.32,0,-3.96,0.4821,-17.688,0.0622,1
1437.57,2665.5,392.39,0.119,0.1461,0.689,1736.92,1425.57,23.59,0.0007,-15.27,0.4097,-19.622,-0.0083,1
1668.24,1790,832.72,0.08,0.2139,0.817,1641.74,1642.78,24.97,0.0002,-3.73,0.3843,-14.19,-0.0044,1
882.36,1130,272.43,0.051,0.2346,0.732,943.86,1025.79,24.5,0,-9.29,0.3824,-17.007,0.0013,1
2861.84,3660,1179.69,0.163,0.1107,0.766,2570.57,1713.75,24.58,0.0003,-10.5,0.3575,-21.184,-0.0233,1
1947,2771,646.25,0.124,0.1015,0.669,1920.28,1495.37,26.54,0.0001,-24.71,0.2641,-20.873,0.0057,1
3136.48,4403.5,872.66,0.197,0.103,0.772,2561.54,1460.21,27.12,0.0002,-26.52,0.3143,-24.315,-0.0203,1
3181.52,4352,966.04,0.195,0.1408,0.843,2751.82,1649.86,26.22,0.0002,-19.72,0.3177,-22.094,0.0086,1
1123.34,1058.5,190.88,0.047,0.1361,0.642,1186.12,1231.14,24.48,0.0003,-11.94,0.3346,-15.618,-0.0055,1
2373.48,2992,348.63,0.134,0.1822,0.659,2042.76,1486.39,26.77,0.0002,-20.04,0.2964,-20.081,-0.0198,1
1084.4,1133,763.42,0.051,0.1713,0.832,1263.54,1490.21,23.99,0.0001,-4.24,0.4152,-11.116,-0.0136,1
2039.67,3269.5,764.13,0.146,0.1329,0.68,2113.26,1528.3,26.16,0.0006,-21.08,0.3206,-20.207,0.0256,1
2598.55,3671.5,638.11,0.164,0.1019,0.862,2329.48,1557.11,26.4,0.0002,-22.42,0.2977,-21.201,0.0149,1
3346.84,3765,747.24,0.168,0.1594,0.781,2558.48,1551.95,26.89,0.0002,-20.52,0.2712,-21.388,0.0109,1
1959.77,2146,288.37,0.096,0.0963,0.891,1762.76,1508.67,26.21,0.0001,-20.48,0.3034,-21.218,0.0066,1
2090.5,2365,541.21,0.106,0.1212,0.777,2017.42,1787.14,27.66,0.0003,-24.3,0.278,-19.945,-0.0209,1
1898.91,1957,1170.74,0.088,0.1732,0.861,1675.94,1530.71,24.01,0.0002,-3.21,0.3862,-15.881,0.0255,1
1115.23,1772.5,1067.24,0.079,0.2127,0.826,1380.48,1201.37,23.76,0.0004,-3.96,0.3707,-17.045,0.025,1
2078.2,3140.5,1047.04,0.141,0.1084,0.937,2046.86,1501.02,25.4,0.0003,-11.2,0.4232,-17.987,0.0058,1
1416.4,1846,996.17,0.083,0.1915,1.097,1524.68,1336.42,24.47,0.0002,-3.7,0.3683,-17.204,0.0052,1
2810.26,2766.5,114.78,0.124,0.1412,0.927,2206.99,1656.93,27.76,0.0002,-22.45,0.2444,-21.649,-0.0281,1
1135.15,952,574.16,0.043,0.1986,0.76,1124.83,1278.84,24.93,0.0001,-1.82,0.3353,-14.501,-0.0333,1
3193.59,4139.5,1008.13,0.185,0.182,0.763,2795.9,1832.51,26.41,0.0011,-17.38,0.3321,-24.952,-0.0178,1
1382.54,1045.5,444.88,0.047,0.1631,0.76,1387.22,1406.64,24.81,0.0001,-3.78,0.3218,-15.956,-0.0067,1
1366.15,1523,987.07,0.068,0.1528,0.657,1380.94,1461.21,21.49,0.0001,-8.3,0.4925,-15.998,-0.0033,1
2319.45,3541,248.11,0.158,0.1314,0.712,2296.5,1624.15,26.88,0.0001,-21.61,0.3103,-21.484,0.0046,1
1492.36,1639.5,698.88,0.073,0.1338,0.885,1446.1,1384.21,25.56,0.0001,-10.08,0.3177,-15.865,-0.0064,1
2703.3,5088,1375.25,0.228,0.088,0.541,2709.2,1629.63,23.87,0.0005,-18.76,0.376,-21.449,-0.0125,1
1935.93,2240.5,607.53,0.1,0.1012,0.559,1840.68,1353.34,25.75,0.0004,-8.55,0.4014,-19.909,0.0058,1
2472.22,3631.5,613.18,0.16,0.1414,0.578,2398.9,1639.08,27.02,0.0003,-21.19,0.2804,-21.264,0.0012,1
1756.22,1807.5,123.87,0.08,0.1864,0.924,1686.87,1550.64,27.7,0.0001,-18.81,0.2662,-20.834,0.0323,1
2773.1,3983,647.59,0.178,0.142,1.037,2659.85,1670.2,27.07,0.0002,-21.01,0.273,-21.589,0.0007,1
1752.29,2809,421.82,0.125,0.1151,0.917,1977.6,1458.64,26.66,0.0006,-24.55,0.3121,-19.949,-0.0149,1
1332.24,1954.5,186.02,0.087,0.0981,0.789,1449.55,1502.22,26.44,0.0001,-14.29,0.294,-21.279,0.0204,1
1458.19,1056.5,310.76,0.047,0.2375,1.22,1337.12,1537.93,23.42,0.0005,1.57,0.3796,-15.415,-0.0362,1
1873.83,1053,1393.96,0.047,0.1005,1.319,1171.84,1388.77,20.99,0.0002,-11.12,0.6259,-15.186,-0.0146,1
1383.32,2115.5,386.52,0.095,0.2125,0.971,1652.97,1502.72,27.49,0.0006,-16.62,0.3335,-17.822,0.0145,1
2586.58,4305,439.16,0.192,0.1188,0.734,2631.13,1643.8,26.96,0.0008,-24.12,0.309,-21.334,0.0058,1
1238.66,1375.5,679.35,0.062,0.2314,0.829,1300.52,1380.75,25.12,0.0002,-0.88,0.3257,-17.196,-0.0134,1
1470.29,1680,254.92,0.075,0.1679,0.944,1505.51,1430.59,26.04,0.0003,-11.14,0.3246,-20.637,0.0215,1
3488.55,5002,971.98,0.224,0.1258,0.661,2943.52,1568.38,25.96,0.0003,-21.89,0.3038,-21.402,0.0112,1
3791.34,5965.5,987.61,0.267,0.1939,1.065,3352.6,1575.66,27,0.0001,-22.51,0.2781,-24.43,-0.0131,1
1592.01,2162,566.26,0.097,0.1503,0.885,1604.34,1404.9,28.06,0.0002,-12.79,0.2515,-19.94,-0.0241,1
2035.45,3259,897.08,0.146,0.1313,0.597,2172.46,1547.69,26.85,0.0002,-23.05,0.3367,-20.675,0.0094,1
3281.51,4472.5,1178.57,0.2,0.1492,0.692,3004.34,1787,24.35,0.0006,-9.74,0.3697,-24.992,0.0215,1
1566.03,2664.5,431.68,0.119,0.1602,1.215,1787.89,1572.88,26.17,0.0003,-18.67,0.3508,-21.155,-0.0113,1
1702.89,2116.5,603.26,0.095,0.1511,0.806,1805.17,1502.65,28.59,0.0002,-19.51,0.2758,-21.63,-0.0071,1
1586.65,1635,852.9,0.073,0.2574,0.991,1503.86,1549.04,25.92,0.0002,-4.88,0.3215,-16.098,0.0223,1
1488.7,1963,255.52,0.088,0.2772,0.97,1562.81,1526.85,27.42,0.0001,-9.76,0.2449,-26.394,0.0028,1
2600.89,3739.5,1193.93,0.167,0.1706,0.766,2404.37,1544.76,26.58,0.0004,-18.92,0.2588,-21.614,-0.0173,1
3287.86,4402.5,1254.31,0.196,0.0483,0.532,3083.07,2084.92,25.37,0.0007,-10.14,0.4364,-19.985,-0.0481,1
2123.55,2823.5,1046.02,0.127,0.2399,0.807,1962.4,1497.57,27.18,0.0001,-10.4,0.2566,-27.383,0.0007,1
2564.15,3865.5,1261.69,0.173,0.1167,0.663,2739.65,1839.12,23.89,0.0007,-14.19,0.4434,-22.42,-0.0042,1
1898.77,2073,1005.66,0.093,0.2012,1.119,1794.68,1534.25,26.22,0.0001,-9.11,0.2484,-19.078,-0.0221,1
1170.6,1289,376.68,0.057,0.1379,1.007,1292.84,1423.44,24.26,0.002,-10.74,0.3752,-15.542,-0.0139,1
2023.02,2069,1023.19,0.092,0.1084,0.968,1770.68,1444.43,22.95,0.0001,-3.07,0.4587,-17.556,-0.0209,1
2499.25,3357,626.12,0.15,0.1292,0.665,2153.86,1582.23,26.38,0.0002,-17.78,0.3163,-20.947,0.0074,1
1371.81,1452.5,223.67,0.065,0.1625,0.714,1377.56,1447.22,25.41,0.0003,-23.62,0.3402,-19.489,0.0309,1
1938.07,3371.5,1051.8,0.151,0.1523,0.945,2236.24,1656.05,26.09,0.0007,-24.92,0.3334,-20.464,-0.0263,1
1874.97,1913,742.75,0.086,0.166,0.86,1597.54,1506.19,24.46,0.0004,-4.5,0.4202,-15.815,0.0216,1
910.4,1065,108.96,0.048,0.2217,0.734,960.9,1229.3,24.88,0.0001,-6.2,0.2915,-15.533,0.003,1
2783.68,3505.5,890.04,0.157,0.137,0.926,2272.08,1568.48,26.44,0.0002,-18.91,0.2842,-21.624,0.0153,1
1675.62,2232.5,1298.77,0.1,0.1696,0.806,1780.23,1495.4,22.88,0.0002,-0.47,0.4478,-16.869,0.0018,1
1775.36,2029.5,205.88,0.091,0.1586,0.749,1719.63,1537.93,26.97,0.0001,-19.33,0.307,-22.3,0.0009,1
2128.22,2730.5,811.7,0.121,0.1269,0.881,1959.92,1445.35,27.09,0.0014,-20.29,0.3238,-20.744,-0.0085,1
1327.74,1632,621.01,0.073,0.1481,0.642,1410.69,1338.26,23.1,0.0003,-5.22,0.4436,-16.68,-0.017,1
1271.03,1076.5,737.27,0.048,0.117,0.653,1225.24,1428.8,21.87,0.0001,-6.73,0.5466,-15.478,-0.0012,1
1341.89,823,197.95,0.037,0.1532,0.766,1207.03,1434.1,26.18,0.0001,-14.73,0.2234,-22.158,0.0355,1
1448.18,2203,1006.96,0.098,0.193,0.847,1627.6,1459.58,25.73,0.0004,-8.84,0.3263,-16.479,0.0332,1
1949,3225,766.92,0.142,0.1259,0.558,2065.48,1645.81,25.44,0.0009,-23.07,0.3657,-20.707,0.0038,1
2175.68,2839.5,454.22,0.125,0.1606,1.027,2004.26,1504.02,26.61,0.0003,-21.32,0.2759,-20.983,0.0264,1
2113.72,2342,191.38,0.105,0.0697,0.686,1888.94,1686.81,26.32,0.0002,-21.9,0.3058,-19.943,-0.0127,1
3011.76,3962,665.78,0.177,0.1587,0.727,2414.59,1610.85,26.81,0.0002,-16.71,0.3069,-21.848,0.0192,1
1564.6,2765,963.6,0.123,0.2439,0.758,1782.84,1434.78,25.77,0.0004,-7.76,0.2991,-24.378,0.0291,1
1533.82,2353.5,885.52,0.105,0.1235,0.625,1647.63,1481.44,24.14,0.0002,-7.71,0.46,-16.363,-0.0359,1
2839.51,4595.5,575.91,0.204,0.1333,0.926,2736.72,1775.79,26.37,0.0009,-21.63,0.3111,-22.189,0.0033,1
2793.98,4452.5,784.96,0.197,0.1217,0.985,2741.59,1779.68,26.15,0.0004,-22.68,0.2785,-22.117,-0.0378,1
2127.52,2480.5,858.7,0.111,0.2417,0.986,1941.23,1852.62,25.78,0.0003,0.86,0.3462,-16.601,-0.0312,1
1995.49,2594.5,526.88,0.115,0.1363,0.639,1950.63,1512.34,26.12,0.0002,-25.81,0.303,-20.602,-0.0151,1
1555.08,2485.5,673.01,0.111,0.2689,0.847,1714.17,1528.55,26.08,0.001,-8.8,0.3024,-25.453,0.0091,1
